id,created_at,favorite_count,retweet_count,text
1062134816592875526,2018-11-13 00:07:28,12,1,"11/12/18:
""I'm a black belt in Isshin-ryū karate.""
""I can solve a Rubik's cube blindfolded.""
""I won a school limerick contest.""
#Jeopardy #TeenTournament https://t.co/lEgLThJ8rT"
1061047665188855808,2018-11-10 00:07:31,16,3,"11/9/18:
""I work with other students to provide STEM education for kids.""
""I can quote the entire Shrek movie.""
""I play ultimate Frisbee at the school where it was invented.""
#Jeopardy https://t.co/Gyms3UAgI5"
1060685285942538241,2018-11-09 00:07:33,5,1,"11/8/18:
""I had a travel-themed bar mitzvah.""
""I want to be a marine biologist.""
“My team won the southern regional soccer championships.”
#Jeopardy #TeenTournament https://t.co/pIRuPRWgLg"
1060380377989160961,2018-11-08 03:55:57,11,0,"11/7/18:
“I am a master at the Japanese art of collection books.”
“I collect hotel keycards.”
“I participate in figure skating tests.”
#Jeopardy #TeenTournament https://t.co/Fcx7YJQ7bY"
1059960739849560065,2018-11-07 00:08:28,5,1,"11/6/18:
""Crossword puzzles helped me bond with my dad.""
""I designed three first-place homecoming floats in college.""
""My family before me was not very educated.""
#Jeopardy https://t.co/8V4t2K68Cq"
1059598103169384454,2018-11-06 00:07:28,9,1,"11/5/18:
“My father-in-law was a four-time @Jeopardy! champion with Art Fleming.”
“I play retro video games.”
“I was a page for a year in the Canadian federal government.”
#Jeopardy https://t.co/0IWm2tdmw3"
1058836879691399169,2018-11-03 21:42:39,16,4,"11/2/18:
“I’m a semi-professional curler.”
“My two-year-old is mesmerized by traffic.”
“I thought I was nervous for @Jeopardy! but it was actually morning sickness.”
#Jeopardy https://t.co/96hdW9nhGL"
1058133451365322752,2018-11-01 23:07:28,9,1,"11/1/18:
""I swam with hungry sharks, moved, &amp; saw another shark.""
""I run a theatre company with my ex-wife.""
""Classical music united my husband &amp; me.""
#Jeopardy https://t.co/p4dK1b27am"
1057771318995808256,2018-10-31 23:08:29,4,0,"10/31/18:
“My 8-year-old wants to be a game show host.”
“I visited the Impenitrible Forest in Uganda.”
“I was on my college rolling team.”
#Jeopardy #HappyHalloween https://t.co/QX1RvIf3CS"
1057408687281717249,2018-10-30 23:07:31,7,0,"10/30/18:
“I love 1870s Russian opera.”
“I won a rap battle and @Coolio complimented me.”
“I read atlases as a kid.”
#Jeopardy https://t.co/CKlRlPhPRt"
1057091384795164672,2018-10-30 02:06:40,4,0,"10/29/18:
""I starred in a student film about competitive eating.""
""I hitchhiked in a British military plane.""
""I lived in Vienna for 3 years.""
#Jeopardy https://t.co/dHNthBmDuD"
1056869992493432833,2018-10-29 11:26:56,5,0,"10/26/18:
“I had a weekly bad movie night.”
“I met my husband in a Austrian castle.”
“I want to specialize in oncology.”
#Jeopardy https://t.co/w34ovze8Oq"
1055596752412270592,2018-10-25 23:07:32,10,0,"10/25/18:
""My last name is derived from one of Vishnu's names.""
""My family has grown wheat since 1905.""
""I self-publish mysteries.""
#Jeopardy https://t.co/1a8S9YXB6J"
1055234369458241537,2018-10-24 23:07:33,14,4,"10/23/18:
""My wife and I got married on elephants, but it was hard to get on them.""
""I do skeleton in Whistler.""
""Writing puzzles doesn't pay much.""
#Jeopardy https://t.co/lC3TBlYwb1"
1054871958364422144,2018-10-23 23:07:28,18,3,"10/23/18:
""I have visited 40 U.S. capitol buildings.""
""I overcome my fear of heights by going to high places.""
""I am anti-Beatles.""
#Jeopardy https://t.co/glsyZk6ORn"
1054509574487769088,2018-10-22 23:07:29,40,5,"10/22/18:
""I won $300, an encyclopedia, and the home game on @Jeopardy! with Art Fleming in 1973.""
""I set myself and the bar on fire after a flaming shot.""
""I wrote the crossword puzzle Alex had difficulty with on Saturday, causing him to want to pie me in the face.""
#Jeopardy https://t.co/sK38qKji3w"
1053422404574343168,2018-10-19 23:07:27,36,11,"10/18/18:
""L.A. water is safe and good.""
""I get pied every year for making crosswords.""
""I do crossword puzzles in ink.""
#Jeopardy https://t.co/dvemn4dHcq"
1053060016842924032,2018-10-18 23:07:27,8,0,"10/18/18:
""My future wife asked me, as a pastor, if I could recommend another church.""
""I was moved next to a hissing alligator.""
""I met my wife helping me at a bank I went to.""
#Jeopardy https://t.co/XdJu4WKFcP"
1052697635600195587,2018-10-17 23:07:29,7,1,"10/17/18:
""I used to help with fireworks shows.""
""I sing with @ThePhillyPops Festival Chorus.""
""I gained my knowledge by reading.""
#Jeopardy https://t.co/jllQyVbc57"
1052335249038987264,2018-10-16 23:07:29,11,3,"10/16/18:
""I've studied capoeira for four years.""
""I always go to the @DCI finals.""
""I've given over 16 gallons of blood in my life.""
#Jeopardy https://t.co/tP0y9SGLv0"
1051972866936360960,2018-10-15 23:07:30,9,1,"10/15/18:
""I met my wife online and her friends were suspicious of me.""
""I bribed the Royal Cambodian Air Force to fly us in a copter.""
""I like to play tennis.""
#Jeopardy https://t.co/KtC7aBoz1i"
1050885693503954944,2018-10-12 23:07:28,4,0,"10/12/18:
""I've been a trivia buff my whole life.""
""I help insurance companies model catastrophes.""
""I used to be a motor safari tour guide.""
#Jeopardy https://t.co/OrgNuaW3WS"
1050523313129357317,2018-10-11 23:07:30,9,1,"10/11/18:
""I gave birth to my first son in the car.""
""In college, I poured and finished concrete.""
""I volunteer reading to kids.""
#Jeopardy https://t.co/qVSuQSXmux"
1050160915671334918,2018-10-10 23:07:27,10,1,"10/10/18:
""I've sang a capella almost my whole life.""
""I painted a @Jeopardy! scene on my fingernails.""
""I did a podcast on Kurt Vonnegut's works.""
#Jeopardy https://t.co/b5NjWVzKFN"
1049798528783056898,2018-10-09 23:07:28,13,3,"10/9/18:
""My middle school teacher called me a TV addict.""
""I played bass guitar in a jazz combo.""
""I made an evil lord feel bad at a Wisconsin Renaissance faire.""
#Jeopardy https://t.co/fZF3MGY1Pq"
1049436142360248320,2018-10-08 23:07:28,7,0,"10/8/18:
""I was a @Smithsonian art curator.""
""I did stand-up comedy in Iceland.""
""I lived in Botswana.""
#Jeopardy https://t.co/OYK64mHFkd"
1048348985163993088,2018-10-05 23:07:30,4,2,"10/5/18:
""I volunteer taught in Micronesia.""
""I met Cary Grant when I was a teen.""
""I learned CPR and saved a man at the gym.""
#Jeopardy https://t.co/K5Wmv1lz5c"
1047986591199875072,2018-10-04 23:07:28,15,1,"10/4/18:
“I was in a musical parody of The Silence of the Lambs.”
“I run a nonprofit that runs twisty puzzle competitions.”
“I am tragically single.”
#Jeopardy https://t.co/wBqO8mxjID"
1047624203908915200,2018-10-03 23:07:28,19,4,"10/3/18:
""I was licked by a jaguar in Belize.""
""There were usually 11 people in my house growing up.""
""My singing voice was usually reserved for castrated men.""
#Jeopardy https://t.co/HZWIKijEVr"
1047261866387542016,2018-10-02 23:07:40,12,2,"10/2/18:
""I didn't realize I was talking to a former Prime Minister.""
""Two volcanoes erupted after I scaled them.""
""I'm the third family member to audition and I'm the first to make it.""
#Jeopardy https://t.co/3fz9hHCa1f"
1046899432929808385,2018-10-01 23:07:29,19,2,"10/1/18:
""I was in a robotic opera.""
""I give extra credit to students for their grandma's recipes.""
""I competed in mock space law court.""
#Jeopardy https://t.co/zzLvokWh0P"
1045812262336909313,2018-09-28 23:07:28,9,1,"9/28/18:
""My trivia team is named the Giant Squids.""
""I passed the bar, then bicycled down the Pacific coast.""
""I have a Johnny Gilbert record I want him to sign.""
#Jeopardy https://t.co/iNSAgvk8pE"
1045486640595120128,2018-09-28 01:33:33,1487,170,"9/27/18:
""I was captain of my college quidditch team.""
""I want to know if my girlfriend Maria will marry me.""
""I can't top that.""
#Jeopardy https://t.co/Cf0O7Zh7cL"
1045087496776937474,2018-09-26 23:07:30,10,0,"9/26/18:
""I'm raising my kid to speak English, Chinese, and German.""
""I'm a huge Seinfeld fan.""
""My favorite author is the deep James Joyce.""
#Jeopardy https://t.co/739BvHcVPm"
1044725103341301760,2018-09-25 23:07:29,5,0,"9/25/18:
""I was a queen in a rugby Mardi Gras parade.""
""I had a midlife crisis at 24.""
""I helped my city of 1,000 establish a library.""
#Jeopardy https://t.co/PXWzwEw0sJ"
1044362714305449989,2018-09-24 23:07:29,15,2,"9/24/18:
""I have a valentine my husband gave me in kindergarten.""
""I watched @Jeopardy! earlier to make my dad think I knew the responses.""
""I entered 23 lotteries to see @BookofMormon.""
#Jeopardy https://t.co/T4DWa7fOLe"
1043275555163070464,2018-09-21 23:07:30,24,6,"9/21/18:
""I saw @TheMauryShow 'chicken tetrazzini' episode in person.""
""I produce French-Canadian theatre.""
""My winnings will allow me to compose music.""
#Jeopardy https://t.co/VX0miuJEHQ"
1042913182321438720,2018-09-20 23:07:33,10,0,"9/20/18:
""I may not be pronouncing my last name right.""
""I re-enacted the Birdman competition from Easter Island.""
""I played in a British-style mostly brass band.""
#Jeopardy https://t.co/ae838nZZuj"
1042550781281484800,2018-09-19 23:07:30,5,0,"9/19/18:
""My mom wants to be on @Jeopardy! but doesn't want to get bleeped.""
""I did college sports radio.""
""I went to the Summer Olympics in Atlanta &amp; Winter Olympics in Salt Lake City.""
#Jeopardy https://t.co/YqWvrGulym"
1042188597514969088,2018-09-18 23:08:19,10,1,"9/18/18:
""I had visited all 30 @MLB parks.""
""I'm the first woman pastor at my church in 167 years.""
""I pet a live cheetah in Namibia.""
#Jeopardy https://t.co/b2Hdwd8urL"
1041825993412026368,2018-09-17 23:07:27,29,3,"9/17/18:
""I became a bourbon enthusiast in my late teens.""
""I attended Cheese University.""
""I was attacked by a cactus.""
#Jeopardy https://t.co/igppVEe3h9"
1041157611280838656,2018-09-16 02:51:32,13,2,"9/14/18:
“My son flew me around the CN Tower.”
“I was named after an 11-day governor of Arkansas.”
“My students demanded a shoutout.”
#Jeopardy https://t.co/GRfPbTCCo6"
1040376449918746625,2018-09-13 23:07:29,10,1,"9/13/18:
""I turn stories kids write into sketch comedy.""
""I've been to over 300 concerts in the last 10 years.""
""I blessed a sneezing priest at the Vatican.""
#Jeopardy https://t.co/gzzRhfyKY1"
1040067983106879490,2018-09-13 02:41:45,11,1,"9/12/18:
""@PhillyMag said I had the best crème brûlée in 2003.""
""I wrote a symphony dedicated to my grandma.""
""I used to force my kids to hike in Yosemite.""
#Jeopardy https://t.co/AJy8RqC4eq"
1039651669284466690,2018-09-11 23:07:28,6,0,"9/11/18:
""I've played guitar since age 13.""
""My @SFGiants fan husband invited me to @Dodgers Stadium on our first date.""
""I had dinner with George Romero.""
#Jeopardy https://t.co/HvFz0Ptcgx"
1039289283516026880,2018-09-10 23:07:28,16,0,"9/10/18:
""I'm in year 7 of my 9-year PhD program.""
""I ran into on @StephenatHome a hoverboard in my work hallway.""
""I got my teaching certificate over the break.""
#Jeopardy https://t.co/wgKS105OOv"
1038264268167282689,2018-09-08 03:14:26,13,0,#NewProfilePic for the season 35 update! https://t.co/Lh2K8YVsD0
1038202620656148480,2018-09-07 23:09:28,13,0,Those were our last encore stories of the season. Stay tuned for all-new cool @Jeopardy! stories with a brand new batch of contestants on season 35 starting this Monday! https://t.co/osFOg9tt2O
1038202116161105921,2018-09-07 23:07:28,2,0,"9/7/18:
“My son Nate is becoming a good @Jeopardy! player.”
“I loved when a 2nd grader had to fix a famous athlete’s spelling.”
“‘Salvete’ to my Latin students and husband.”
#Jeopardy https://t.co/8jd4j4bB6O"
1037839727255277568,2018-09-06 23:07:27,10,0,"9/6/18:
""I've been teaching for 12 years and love it.""
""I've taught 2nd graders for 27 years and love it.""
""I teach Latin and have loved it since middle school.""
#Jeopardy https://t.co/eRxTjByF1p"
1037477338718629888,2018-09-05 23:07:27,6,1,"9/5/18:
""I like it when my students teach me things.""
""My students are gifted and talented.""
""My school's 2nd grade newspaper interviewed @BarackObama.""
#Jeopardy https://t.co/o2eZvwXFK9"
1037114951607955456,2018-09-04 23:07:27,4,0,"9/4/18:
""I have a cart with books just in Latin.""
""I take classes at circus school.""
""My 7th grade teacher exemplified non-violent demonstration and intelligence.""
#Jeopardy https://t.co/1NhCx7PuMJ"
1036752564866482179,2018-09-03 23:07:28,3,0,"9/3/18:
“My school was founded 100 year ago by 3 sisters.”
“I want my students to be themselves.”
“Our school is affiliated with @RealSaltLake.”
#Jeopardy https://t.co/QOvdXDhkyI"
1035665407171080192,2018-08-31 23:07:29,4,0,"8/31/18:
“I coach model U.N. teams.”
“My favorite teacher taught middle school math &amp; science.”
“Students slowly added tape over my loudspeaker.”
#Jeopardy https://t.co/LdRnhUqcjN"
1035303020970561536,2018-08-30 23:07:29,6,1,"8/30/18:
""My class is visiting a bug farm this year.""
""My class is student-led.""
""My class doesn't believe there were only 5 kids in my class.""
#Jeopardy https://t.co/vmrxv1AJTK"
1034940629346856960,2018-08-29 23:07:28,6,1,"8/29/18:
""@MikeTrout was one of my students.""
""I taught in Oaxaca.'
""I sing opera and started teaching this year.""
#Jeopardy https://t.co/t9VFa5NsU0"
1034578236569731072,2018-08-28 23:07:27,4,0,"8/28/18:
""My special education students inspire me.""
""I teach every world capital through pseudo-rap.""
""My grandmother was my first teacher.""
#Jeopardy https://t.co/pb5Z2Gty2H"
1034215857465901057,2018-08-27 23:07:29,12,2,"8/27/18:
""I have caricatures of my students doing things they want to be.""
""Two students made a PowerPoint on art for me to study.""
""I take pictures of Latin in the world and tweet it for my students.""
#Jeopardy https://t.co/UPtkrX1wBH"
1033128686051049472,2018-08-24 23:07:28,4,1,"8/24/18:
""I want to thank all my teachers.""
""It feels like playing against my friends.""
""I want to thank my cross country coach.""
#Jeopardy https://t.co/ZCBwwyNR5x"
1032766304644739072,2018-08-23 23:07:29,5,1,"8/23/18:
""I took classes about pain.""
""Part of my being in the finals is due to the categories.""
""I've always liked paying attention and impressing people.""
#Jeopardy https://t.co/ht3NnrFPrU"
1032403910156328961,2018-08-22 23:07:27,7,1,"8/22/18:
""I won an award for freshman academic performance.""
""I think my honors group is like a cult.""
""I assisted at a Hindi language camp.""
#Jeopardy https://t.co/CYmG2LuHsq"
1032041526963130371,2018-08-21 23:07:29,11,1,"8/21/18:
""I compared Othello and The Wire in class.""
""I'm paid to tutor chemistry.""
""I directed a musical for freshmen.""
#Jeopardy https://t.co/HhmaIDimxP"
1031679031748558848,2018-08-20 23:07:03,5,0,"8/20/18:
""I want to be a civil rights attorney instead of write plays.""
""I build computers smart enough to beat me at games.""
""I sew at my school's costume shop.""
#Jeopardy https://t.co/TIuYDZZY4q"
1030591873637904385,2018-08-17 23:07:04,7,0,"8/17/18:
""My 5 roommates &amp; I watch @Jeopardy! together.""
""I trained a porcupine to paint.""
""I take around 40,000 pictures of my life a year.""
#Jeopardy https://t.co/HjsOWC05aX"
1030229487064109056,2018-08-16 23:07:05,7,0,"8/16/18:
""I major in biology, Russian, and film studies.""
""I want to be a museum curator.""
""I won a sorority contest doing magic.""
#Jeopardy https://t.co/fPGfnNzP3m"
1029867093758488576,2018-08-15 23:07:03,7,0,"8/15/18:
""I took a three-week course at @WaltDisneyWorld.""
""I find art history fascinating.""
""I'm an honors student who enjoys chemistry.""
#Jeopardy https://t.co/L1imLMuAAY"
1029504703179227142,2018-08-14 23:07:03,5,1,"8/14/18:
""I freaked out before bungee jumping in Central America.""
""I've been running since 6th grade.""
""I want to be an NFL offensive coordinator.""
#Jeopardy https://t.co/w5NTyHV7FT"
1029142315665956866,2018-08-13 23:07:03,15,0,"8/13/18:
""I interned in a seahorse conservation lab.""
""I coordinate events for my housing building.""
""I think I might want to work at a think tank.""
#Jeopardy https://t.co/YQBUAdJ2kc"
1028055153839140867,2018-08-10 23:07:03,11,0,"8/10/18:
""I'd like to thank all of my bartenders.""
""I'd be interested in writing for @Jeopardy!
""Thanks to all of my family and clients.""
#Jeopardy https://t.co/2ppolrhJm6"
1027692765554061317,2018-08-09 23:07:03,13,1,"8/9/18:
""My now-deceased friend encouraged me to play.""
""I couldn't feel my body yesterday.""
""My English teacher, who taught me yesterday's Final, is here.""
#Jeopardy https://t.co/8KxMfMJcWD"
1027330379387203592,2018-08-08 23:07:03,15,1,"8/8/18:
""I realized how smart people miss easy questions.""
""My animal magnetism led to my cat adopting me.""
""I'm getting my creative writing Master's.""
#Jeopardy https://t.co/dIsUS4R79e"
1026967990435303425,2018-08-07 23:07:03,18,2,"8/7/18:
""I bought a 1929 saxophone.""
""My 2-year-old thinks I'm on every @Jeopardy! episode""
""I watched Creed weekly to prepare for this.""
#Jeopardy https://t.co/UWy65YHfIS"
1026605597985333249,2018-08-06 23:07:02,12,1,"8/6/18:
""I play a video game where I manufacture in China.""
""I plan to go around the world in a station wagon.""
""Alex's comment might've helped promote me.""
#Jeopardy https://t.co/2J95WqI8L6"
1025518437911736320,2018-08-03 23:07:03,10,1,"8/3/18:
""I took a selfie with @AlYankovic.""
""I named a stuffed sloth after Alex Trebek.""
""Kids selling cookies were surprised to meet me.""
#Jeopardy https://t.co/sPQKotXlB8"
1025156050348060672,2018-08-02 23:07:03,9,1,"8/2/18:
""@JoeBiden congratulated me.""
""My firehouse watched my episode instead of training.""
""I 'proposed' to my girlfriend in an arcade.""
#Jeopardy https://t.co/ogNsTqk7Op"
1024793659630333952,2018-08-01 23:07:02,18,2,"8/1/18:
""I still keep in touch with my opponents.""
""A real estate agent wanted me to call her.""
""I have not been paid my winnings.""
#Jeopardy https://t.co/rHn7yDwjZC"
1024431271290843136,2018-07-31 23:07:02,16,1,"7/31/18:
""I suggested we wear ribbons to honor Cindy Stowell.""
""I gained fame from writing Spiciest Meme Lord.""
""I played like a butterfly.""
#Jeopardy https://t.co/wQIQf5dCvO"
1024068886478684160,2018-07-30 23:07:03,16,0,"7/30/18:
""I bought 3 cars from the '80s &amp; '90s.""
""I learned to be a blacksmith.""
""My mom was upset I didn't mention her.""
#Jeopardy https://t.co/69aYlUU3nq"
1022981968940724226,2018-07-27 23:08:02,14,0,"Those are our last original stories, for @Jeopardy!'s season finale. Stay tuned for encore stories &amp; new ones for season 35 beginning on September 10!"
1022981722433048576,2018-07-27 23:07:03,9,1,"7/27/18:
""I took a vow of silence during a Zen retreat.""
""During my @Jeopardy! test, the fire alarms went off.""
""After doing law, I went back to get my teaching certificate.""
#Jeopardy https://t.co/43fSYNZ0HC"
1022619590772314112,2018-07-26 23:08:04,17,1,"7/26/18:
""I met my wife sharing a cab after a @Metallica concert.""
""I was applauded on a flight for waking up a snoring man.""
""I'm writing a dissertation on a Spanish pilgrimage.""
#Jeopardy https://t.co/rtwUIDTgrC"
1022256949285539840,2018-07-25 23:07:03,17,1,"7/25/18:
""I met @BillClinton and Gallagher at the same time.""
""I played in the marching band through college.""
""I work for a cheese company.""
#Jeopardy https://t.co/pM1Q94JyeU"
1021894555766022144,2018-07-24 23:07:02,6,2,"7/24/18:
""I went to a college that vies for a panda in football.""
""My dog was on the news and a late night show.""
""I am in a day-long charity event every year.""
#Jeopardy https://t.co/KyAPbIP4lY"
1021532424298225664,2018-07-23 23:08:03,16,2,"7/23/18:
""I want to run a half-marathon in every state.""
""I host Shakespeare reading parties.""
""I named my cat Merv Griffin.""
#Jeopardy https://t.co/kvJUwF2jXS"
1020443523940782081,2018-07-20 23:01:09,11,1,"7/20/17:
""I calculate the odds of NFL games on Twitter.""
""I won a contest with an essay about @Jeopardy!""
""I couldn't call home after winning a quiz bowl meet.""
#Jeopardy https://t.co/bXunBnZWiH"
1020082626651217921,2018-07-19 23:07:05,30,4,"7/19/18:
""I collect designer purses.""
""My wedding's priest's religion is based in The Big Lebowski.""
""My sister tells me to shut up every day.""
#Jeopardy https://t.co/4KnXYDBFTP"
1019950099726823424,2018-07-19 14:20:28,39,0,"We’re happy to help out.
(We are also still not @Jeopardy!) https://t.co/6qIPLOZL9o"
1019720232661848064,2018-07-18 23:07:03,16,1,"7/18/18:
""I have a dairy allergy, so I make vegan cheese.""
""I can ask for five donuts in Icelandic.""
""I proposed for prom in Robin Hood style.""
#Jeopardy https://t.co/o2uFypUYzt"
1019357846037762049,2018-07-17 23:07:03,12,0,"7/17/18:
""I stopped working to hang out with people.""
""Because I had a rabbit suit, I was nicknamed Bunny.""
""@Jeopardy! was at the top of my bucket list.""
#Jeopardy https://t.co/TbUJUESnKw"
1018995458646200321,2018-07-16 23:07:04,17,1,"7/16/18:
“I enjoy traditional archery.”
“I watch two TVs side-by-side.”
“I coach a junior trivia team. 
#Jeopardy https://t.co/0sYvneqdZI"
1017908353337643008,2018-07-13 23:07:17,25,7,"7/13/18:
""I host a podcast about @Goop.""
""My grandfather was commemorated on a Filipino stamp.""
""It's not too hard to learn the ukulele.""
#Jeopardy https://t.co/nggXqZifYx"
1017546156618993666,2018-07-12 23:08:03,11,1,"7/12/18:
""I want to write for the @NYT_Crossword.""
""I am the @StarWars guru of my family and teach the younger ones.""
""I name-dropped Dave Chappelle to say he has something to do with my stand-up career but, really, he doesn't.""
#Jeopardy https://t.co/Fb0Rn9VTFI"
1017262378956873728,2018-07-12 04:20:25,13,0,"7/11/18:
""I was on @CNN because my place of origin has long-living citizens.""
""My wife's grandma taught me to knit.""
""In Turkey, I looked like a credit card mascot.""
#Jeopardy https://t.co/APwoDuiRFJ"
1016821133738377216,2018-07-10 23:07:04,12,4,"7/10/18:
""I threw my own surprise party.""
""I just saw my first ocean.""
""I host a show where people tell stories.""
#Jeopardy https://t.co/o9i2LO4uY0"
1016710439009443840,2018-07-10 15:47:12,0,0,@yaja212 @schwartz_ana  https://t.co/H7ysae2OgI
1016458742509039618,2018-07-09 23:07:03,15,0,"7/9/18:
""I drew a self-caricature which was published in @MadMagazine.""
""I published a book to test how awful you are.""
""I wrote a dissertation on bigamy novels.""
#Jeopardy https://t.co/37O3eY8J1B"
1015371578501206018,2018-07-06 23:07:03,17,1,"7/6/18:
""I have a website about royal jewelry history.""
""I had an anniversary dinner from a vending machine.""
""My 89-year-old grandpa didn't come to the studio.""
#Jeopardy https://t.co/QcQ2wlM2Lt"
1015251801111752704,2018-07-06 15:11:06,43,2,"Today, we passed 10,000 followers! Whether you've been a follower for a week or for 3 years, thank you to all of you that enjoy those goofy @Jeopardy! tales as much as we do, and have chosen to follow @CoolJepStories. More fun coming daily! https://t.co/Y169SZQBL8"
1015009203520405504,2018-07-05 23:07:06,26,2,"7/5/18:
""I've had an obsession with @KenJennings.""
""I have been best friends with my 2 friends for a while.""
""I worked at the world's largest cathedral.""
#Jeopardy https://t.co/CIJ6iKwinn"
1014646807941574656,2018-07-04 23:07:04,8,0,"7/4/18:
""I love homeschooling my kids.""
""I am my family's designated pie maker at Thanksgiving.""
""I went rafting with my sister.""
#Jeopardy #FourthofJuly2018 https://t.co/xMPkD6l5aE"
1014364118445371392,2018-07-04 04:23:46,5,0,"7/3/18:
""I won an ice fishing contest when I was a kid.""
""I was driving the wrong way on the freeway.""
""I traveled with Pablo Picasso's sketches.""
#Jeopardy https://t.co/noTBoP3VVn"
1013922022550843393,2018-07-02 23:07:02,8,0,"7/2/18:
""I work at a simulated archeological dig.""
""I played for @GoStanford in the Rose Bowl.""
""My wife &amp; I want to drive Route 66.""
#Jeopardy https://t.co/JOxPx9THtT"
1012834860183052291,2018-06-29 23:07:02,6,0,"6/29/18:
""I was in a junior rock band called The Ex-Choir Boys.""
""My future husband wrote me a letter every day in college.""
""I went through Checkpoint Charlie.""
#Jeopardy https://t.co/r8f1j6SbLb"
1012472473919598604,2018-06-28 23:07:03,16,2,"6/28/18:
""I helped create celebrity fragrances.""
""I overheard a woman bashing the TV show I work on.""
""I have done a few roles acting on stage.""
#Jeopardy https://t.co/NlO8SeS6kv"
1012110090890072066,2018-06-27 23:07:04,11,6,"6/27/18:
""I inherited a Christmas Nutcracker collection.""
""I like tap dancing and I think Alex would, too.""
""I lost a 2-boy beauty pageant.""
#Jeopardy https://t.co/ApKcPmGfSo"
1011839240244785152,2018-06-27 05:10:48,13,0,"6/26/18:
""I'm a lawyer who helps do legal things with marijuana.""
""I keep a pub trivia winnings spreadsheet.""
""I studied peace and conflict in Ireland.""
#Jeopardy https://t.co/gSU4V4qMZY"
1011385314018029568,2018-06-25 23:07:04,6,2,"6/25/18:
""I walked all the way around the Vatican to enter.""
""I sang with the @RollingStones in 2013.""
""I took a program in arts &amp; sciences then became a lawyer.""
#Jeopardy https://t.co/tjq8dXZ0g5"
1010298156012236805,2018-06-22 23:07:05,10,2,"6/22/18:
""I have a pet python.""
""I visited my grandfather's Polish hometown.""
""Fake subtitles were added to a video where I spoke Spanish."" https://t.co/pj7WmLQp7J"
1009935759082745856,2018-06-21 23:07:03,14,0,"6/21/18:
""I take care of Baltimore's trees.""
""My wife teaches deaf students and I oversee blind students.""
""I proposed to my wife on a Scrabble board.""
#Jeopardy https://t.co/swrU1fXKkg"
1009573370462076929,2018-06-20 23:07:03,30,5,"6/20/18:
""I robbed trains at an amusement park.""
""I thought Alex Trebek was my dad.""
""My daughter's middle name is Titanic.""
#Jeopardy https://t.co/LuVJ7KujeC"
1009211235873841152,2018-06-19 23:08:03,8,1,"6/19/18:
""I almost missed my chance to audition.""
""I collect dolls from every country I go to.""
""My daughter is a 3-time school geography bee champion.""
#Jeopardy https://t.co/1JcD4l1hd5"
1008848606319792128,2018-06-18 23:07:05,7,2,"6/18/18:
""I tracked indoor lacrosse statistics.""
""I learned to drive stick but didn't have to.""
""I met my future husband in my first day in France.""
#Jeopardy https://t.co/trLTJiHXLE"
1008006647258779649,2018-06-16 15:21:27,10,1,"6/15/18:
""I lip-synced to 'I Lost on Jeopardy!' in 5th grade.""
""My dad was a contestant on @Jeopardy! in 1968.""
""I run a Boston food group online.""
#Jeopardy https://t.co/LSkB6yjGTg"
1007399046867226624,2018-06-14 23:07:03,11,0,"6/14/18:
""I write, name, and strategize language for companies.""
""I was a spiteful vegetarian.""
""I will be the chair for a large sci-fi convention.""
#Jeopardy https://t.co/zbejV3u5fX"
1007036912509603841,2018-06-13 23:08:04,4,1,"6/13/18:
""I did the world's highest bungee jump in South Africa.""
""I knitted the shawl I'm wearing over 7 months.""
""I was kicked out of the @TowerofLondon.""
#Jeopardy https://t.co/oBHwy6cSNZ"
1006674271563853826,2018-06-12 23:07:04,17,1,"6/12/18:
""I met my wife at her grandfather's funeral.""
""My dog is trained with the @Jeopardy! theme.""
""I do Irish social dancing.""
#Jeopardy https://t.co/lpaHmb3va3"
1006311897413668866,2018-06-11 23:07:07,9,0,"6/11/18:
""I want to see a live performance of every Shakespeare play.""
""@WayneGretzky bought a boat from my family.""
""My friend won a @Jeopardy! board game here last week.""
#Jeopardy https://t.co/9DW6AdvEiJ"
1005479997899931649,2018-06-09 16:01:27,5,1,"Why not use this weekend to take a look back at some of 2017’s coolest Cool Jeopardy! Stories?
 https://t.co/2B1A2K47jy"
1005224718046199808,2018-06-08 23:07:03,23,2,"6/8/18:
""I narrated a documentary about Mongolian contortionists.""
""I was 'licensed' to drill bones.""
""I lied to my future wife about having watched Die Hard.""
#Jeopardy https://t.co/mvwJtTKbvm"
1004862327756394497,2018-06-07 23:07:03,6,0,"6/7/18:
""I'm a fourth-generation @Jeopardy! fan.""
""The @TOZombieWalk went past my wedding.""
""I demonstrate our robots to the public.""
#Jeopardy https://t.co/hfG8KMek4V"
1004542459588890625,2018-06-07 01:56:00,2,1,"6/6/18:
""I have to wake up at 4am to teach online.""
""I build insect-scale flying robots.""
""The first book I bought myself was The Hobbit.""
#Jeopardy https://t.co/hZ52TSUhna"
1004137552792694785,2018-06-05 23:07:03,31,3,"6/5/18:
“My cats teach other cats to slam cabinets.”
“I’m a Cleveland sports fan.”
“I participated in a yarn crawl.”
#Jeopardy https://t.co/ovD5q6UZFC"
1003775162725097473,2018-06-04 23:07:02,10,0,"6/4/18:
""My students don't get my Dickensian game.""
""If I win 5 games, my husband can have a chicken coop.""
""I made $30 speaking in an African movie.""
#Jeopardy https://t.co/gvYnUUjf7u"
