id,created_at,favorite_count,retweet_count,text
9.64603E+17,2/16/2018 20:52,1,#N/A,"BuzzVideo has a new live trivia game app out called @BTQofficial. The games on Beat the Q are far easier than any others, and they have a big money game this weekend as well. 09490836 is a code to earn an extra life here. 
https://t.co/jtWhvSZnvL"
9.64603E+17,2/16/2018 20:52,#N/A,#N/A,"App @CashShow_Trivia has 5 weekend games for $5,000 a piece. Here, you earn money incrementally - even if you don’t make it to Q12, you can still earn a slice of the pie. Code for an Extra Life is XA6NCF.
https://t.co/bgpbXZdjpM"
9.64603E+17,2/16/2018 20:52,#N/A,#N/A,"Trivia app @QuizBizLive in the https://t.co/zFZoTlr4QK app is offering $50,000(!) twice a day this week. Use code QB69627085 for a free life - when you share your code with others, you can use up to three lives per game in this one.
https://t.co/v1DmZQtnIr"
9.64603E+17,2/16/2018 20:52,#N/A,#N/A,"We interrupt to bring you these special tweets: We love trivia &amp; money. You love trivia &amp; money. There’s more than 10 chances to win cash on live trivia apps for your phone every day. See this thread on getting extra lives to win on ones you might not know about.
#SpreadTheWealth"
9.64291E+17,2/16/2018 0:09,2,#N/A,"Follow the money and make some easy cash with extra chances on these live trivia apps! Almost 10 opportunities to win money tonight, alone! #NotAPaidAd https://t.co/JmetAB2hXE"
9.6429E+17,2/16/2018 0:07,19,2,"2/15/18:
""I've always wanted to be a Canadian citizen.""
""I was in a heavy metal Shakespeare band.""
""I help big companies with their computers.""
#Jeopardy https://t.co/fsCatuNNVo"
9.63928E+17,2/15/2018 0:07,9,1,"2/14/18:
""I think Secretariat is the best thoroughbred.""
""I lose at tennis to my mother-in-law every morning.""
""I did improv and a stand-up comedian.""
#Jeopardy #ValentinesDay https://t.co/j0dfoakSMz"
9.63565E+17,2/14/2018 0:07,13,1,"2/13/18:
""I met my husband singing on an Australian island.""
""I hiked the Grand Canyon in a day.""
""My nephew likes it when I do my Donald Duck voice.""
#Jeopardy https://t.co/uDKjOckCf8"
9.63203E+17,2/13/2018 0:07,7,1,"2/12/18:
""I was almost late for my honeymoon.""
""I'm in a Wisconsin curling club.""
""I have been mistaken for @DrPhil.""
#Jeopardy https://t.co/WORH91UnLc"
9.62747E+17,2/11/2018 17:53,1,1,@chunkwater @BTQofficial #NotSponsored #WeEnjoyExtraLives #WeEnjoyLettingOthersWinMoneyToo
9.62739E+17,2/11/2018 17:23,#N/A,#N/A,"BuzzVideo has a new live trivia game app out called @BTQofficial. The games on Beat the Q are far easier than any others, and they have a big money game this weekend as well. 09490836 is a code to earn an extra life here. 
https://t.co/jtWhvSZnvL"
9.62739E+17,2/11/2018 17:22,1,#N/A,"Trivia app @QuizBizLive in the https://t.co/zFZoTlIGfk app is offering $50,000(!) twice a day this week. Use code QB69627085 for a free life - when you share your code with others, you can use up to three lives per game in this one.
https://t.co/v1DmZQtnIr"
9.62739E+17,2/11/2018 17:22,#N/A,#N/A,"App @CashShow_Trivia has 5 weekend games for $5,000 a piece. Here, you earn money incrementally - even if you don’t make it to Q12, you can still earn a slice of the pie. Code for an Extra Life is XA6NCF.
https://t.co/bgpbXZuUOm"
9.62739E+17,2/11/2018 17:22,3,#N/A,"We interrupt to bring you these special tweets: We love trivia &amp; money. You love trivia &amp; money. There’s more than 10 chances to win cash on live trivia apps for your phone every day. See this thread on getting extra lives to win on ones you might not know about.
#SpreadTheWealth"
9.62716E+17,2/11/2018 15:51,9,#N/A,"Today, @CoolJepStories celebrates four years of highlighting the best of the best and the worst of the worst @Jeopardy! stories! Happy anniversary to us!#MyTwitterAnniversary https://t.co/8mJV58vIj8"
9.6237E+17,2/10/2018 16:58,#N/A,#N/A,"This weekend, @CashShow_Trivia has TEN games worth $5,000 each! Enter the code XA6NCF to get an Extra Life in game! The best part of this app - you don’t have to make it through all the questions to win money. #NotPaid #SpreadingTheWealth
https://t.co/bgpbXZuUOm"
9.62138E+17,2/10/2018 1:34,1,#N/A,Another $2500 up for grabs for trivia fans tonight on @BTQofficial - Sign up with the code 09490836 for an extra life before tonight’s 10 ET game. #NotAPaidAd #WeLikeToSpreadTheWealth https://t.co/WqL9ehw59m
9.62118E+17,2/10/2018 0:17,11,#N/A,"2/9/18:
""A monkey jumped on my head in Gibraltar.""
""I majored in international relations to get on @Jeopardy!""
""My first date with my wife lasted 3 weeks.""
#Jeopardy https://t.co/joek1HhS5Z"
9.62045E+17,2/9/2018 19:25,#N/A,1,"Games at 3:30, 8 &amp; 9:30 ET for a total of $9,000 up for grabs a day. Sign up with the code XA6NCF for an extra life on the @CashShow_Trivia quiz app, where prize money occurs incrementally, to earn extra lives. #NotAPaidAd #WeLikeToSpreadTheWealth https://t.co/KYQrtHJIC4"
9.61767E+17,2/9/2018 1:00,15,1,"2/8/18:
""@SnoopDogg looked at me in an airport.""
""My son &amp; I re-enact movie scenes.""
""I sell thrift shop clothes &amp; books online.""
#Jeopardy https://t.co/wOxTgMmUQW"
9.61391E+17,2/8/2018 0:07,7,#N/A,"2/7/18:
""I went to Europe and Australia for four months.""
""My mom spells my name differently than I do.""
""After I got the call for @Jeopardy!, I became an uncle""
#Jeopardy https://t.co/4In4awSCt5"
9.61028E+17,2/7/2018 0:07,13,2,"2/6/18:
""I watched @Jeopardy! during my high school lunch break.""
""I am a water sommelier.""
""I make sure car registrations are done on time.""
#Jeopardy https://t.co/1uZQhzePY4"
9.60928E+17,2/6/2018 17:28,#N/A,#N/A,"Three games today for a total of $9,000 up for grabs a day. Sign up for an extra life on the @CashShow_Trivia quiz app where prize money occurs incrementally, with the code XA6NCF, to earn extra lives. #NotAPaidAd #WeLikeToSpreadTheWealth https://t.co/KYQrtHs7Kw"
9.60666E+17,2/6/2018 0:07,5,#N/A,"2/5/18:
""People can't pronounce my last name, Udicious.""
""I've lost weight and stress doing kickboxing.""
""I did research living in Florence.""
#Jeopardy https://t.co/g43jz6ty9T"
9.59579E+17,2/3/2018 0:08,7,#N/A,"2/2/18:
""I worked on subtitles for operas.""
""I catalogued The Shining for the Stanley Kubrick Archive.""
""I loved Alex Trebek's cameo on The X-Files.""
#Jeopardy https://t.co/nN0lVnqTF3"
9.59217E+17,2/2/2018 0:07,9,1,"2/1/18:
""I met my future wife acting in a Vaudeville show.""
""I'm getting good at sign language.""
""I'm a vault teller for a bank.""
#Jeopardy https://t.co/e8g6JUiS04"
9.589E+17,2/1/2018 3:08,16,2,"1/31/18:
""I like taking Polaroid photos.""
""I set myself on fire doing bartending tricks.""
""I'm going to pay for grad school.""
#Jeopardy https://t.co/k5Y1mrqqlS"
9.58492E+17,1/31/2018 0:09,16,2,"1/30/18:
""I think my kids Othello &amp; Phoenix have cool names.""
""I got 2 speeding tickets at the same spot by the same officer.""
""I found a puppy at the top of a pyramid in the Yucatan.""
#Jeopardy https://t.co/lmiaye9pBG"
9.58174E+17,1/30/2018 3:04,10,1,"1/29/18:
""I called Trebek 'Uncle Alex' for my niece.""
""I will be studying Vikings at the University of Iceland.""
""I went to a comic convention in a Monty Python group.""
#Jeopardy https://t.co/Z7fLONWgJF"
9.57042E+17,1/27/2018 0:07,8,#N/A,"1/26/18:
""My 3-year-old dances during Final @Jeopardy!""
""I'm a yellow belt in Krav Maga.""
""I met my boyfriend when he noticed my dirty feet.""
#Jeopardy https://t.co/XHuWuztl5H"
9.5668E+17,1/26/2018 0:07,11,1,"1/25/18:
""I interrupted my honeymoon to come play.""
""I think I saw a Loch Ness Monster-like creature.""
""I saw an Icelandic aurora.""
#Jeopardy https://t.co/SfN3gKpTii"
9.56317E+17,1/25/2018 0:07,11,1,"1/24/18:
""I played a game show host for kids.""
""I finished in last place behind a 70-year-old in a 5K.""
""I blew off a meeting for @NeilTyson.""
#Jeopardy https://t.co/G78dKVb217"
9.55964E+17,1/24/2018 0:43,14,3,"1/23/18:
""I'm a huge fan of The Sound of Music.""
""We almost lit our @Airbnb house on fire during Thanksgiving.""
""I like reading nonfiction.""
#Jeopardy https://t.co/KLnYv8oiHN"
9.55593E+17,1/23/2018 0:07,5,#N/A,"1/22/18:
""I was almost arrested for not leaving a half-marathon.""
""I worked with New York mental health.""
""I want to get my pilot's license.""
#Jeopardy https://t.co/hHEnoBhoF3"
9.54506E+17,1/20/2018 0:07,14,#N/A,"1/19/18:
""Irish step dancing was hard on my joints.""
""I worked as a fire lookout 4 days at a time.""
""I teach theory of knowledge so students can ask questions.""
#Jeopardy https://t.co/mv4TrNIOFG"
9.54144E+17,1/19/2018 0:10,12,4,"1/18/18:
""I have more fun quilting alone.""
""I say my Australian wife is from 'the south.'""
""I love the Hadrian's Wall trail in England.""
#Jeopardy https://t.co/orHPiAVBor"
9.53781E+17,1/18/2018 0:07,20,2,"1/17/18:
""I created disco country Fatback music.""
""I've collected shot glasses since college.""
""I've met both Presidents Bush &amp; Clinton.""
#Jeopardy https://t.co/RuPsSWeAcT"
9.53418E+17,1/17/2018 0:07,17,3,"1/16/18:
""I wrote a limerick about Trebek.""
""I went to 40 plays in 4 months in London.""
""I have 5 grills.""
#Jeopardy https://t.co/U0cRanFGYF"
9.53105E+17,1/16/2018 3:22,12,1,"1/15/18:
""I took the @Jeopardy! test in Ecuador.""
""I proposed in front of a picture of the Gateway Arch.""
""I work with health policy students.""
#Jeopardy https://t.co/X1FWqo7vqt"
9.51969E+17,1/13/2018 0:07,12,3,"1/12/18:
""I did not want to pet a crocodile in Ghana.""
""I impressed my future wife with a good Frisbee catch.""
""I told my kids they get 1% of my winnings.""
#Jeopardy https://t.co/FT6ashhVB9"
9.51606E+17,1/12/2018 0:07,9,#N/A,"1/11/18:
""I worked on a tall ship.""
""I don't like to make balloon teddy bears.""
""I worked for the @PeaceCorps in Botswana.""
#Jeopardy https://t.co/hNs15JyIqf"
9.51244E+17,1/11/2018 0:07,21,10,"1/10/18:
""I hung out with former cannibals in New Guinea.""
""I take cheese and bratwurst from Wisconsin to New Jersey.""
""I fear butterflies.""
#Jeopardy https://t.co/2sIyIP0S5S"
9.50923E+17,1/10/2018 2:52,4,#N/A,"1/9/18:
""My favorite film series is James Bond.""
""I was born on my mom's birthday.""
""I ran my second marathon this year.""
#Jeopardy https://t.co/w1aDBV2MQj"
9.50567E+17,1/9/2018 3:15,33,3,"1/8/17:
""I've raised and released many orphaned raccoons.""
""I've officiated 2 weddings.""
""I love the color purple and The Color Purple.""
#Jeopardy https://t.co/ecnw8hmup6"
9.49433E+17,1/6/2018 0:10,18,3,"1/5/18:
“I created a holiday that celebrates things I like.”
“I have over 600 game show theme songs.”
“I help create state park trails.”
#Jeopardy https://t.co/PfKrO0xXhu"
9.4907E+17,1/5/2018 0:07,11,2,"1/4/18:
""I saw WWI sites in France &amp; Belgium.""
""I won a court case without asking any questions.""
""I work with an alpaca named Al.""
#Jeopardy https://t.co/j4JursGV03"
9.48707E+17,1/4/2018 0:07,7,#N/A,"1/3/18:
""I met Jimmy Carter in Venice.""
""My dad made a family-themed @Jeopardy! game for Christmas.""
""I'm named after some of my parents' parents.""
#Jeopardy https://t.co/ZxCYY6Hv1P"
9.48346E+17,1/3/2018 0:09,13,#N/A,"1/2/18:
""I have a fear of flying and went skydiving.""
""A woman on the flight here played her cello.""
""I've shot Ping-Pong balls out of a cannon at 300 MPH.""
#Jeopardy https://t.co/FPqSQuOxtq"
9.47984E+17,1/2/2018 0:11,31,6,"1/1/18:
""I've been to 130 microbreweries in the Northwest.""
""I met my husband on St. Patrick's Day in a bar before noon.""
""I'm surprised Alex has never heard of Bob Ross.""
#Jeopardy #HappyNewYear https://t.co/GFFyeb07tq"
9.46907E+17,12/30/2017 0:54,22,1,"12/29/17:
""I met my husband while singing Phil Collins in a karaoke bar.""
""I use a microscope.""
""I've seen Bob Dylan 23 times.""
#Jeopardy https://t.co/45X49LDKJK"
9.46533E+17,12/29/2017 0:07,6,#N/A,"12/28/17:
""I play 1860s baseball.""
""I fear heights &amp; went in a Turkish hot air balloon.""
""I fly to police officer funerals.""
#Jeopardy https://t.co/EnPul0w9a1"
9.46521E+17,12/28/2017 23:20,2,1,ICYMI! A wrap up of the “best” @Jeopardy! stories this year. https://t.co/tUbNa33bNu
9.46216E+17,12/28/2017 3:05,4,1,"12/27/17:
""I have a collection of '50s &amp; '60s bathing suits.""
""I almost caused a political riot in the Bahamas.""
""I reviewed food &amp; promoted music festivals in Beijing.""
#Jeopardy https://t.co/9678qUUjtL"
9.46066E+17,12/27/2017 17:10,43,13,"Here it is! @CoolJepStories is all about smplistically yet accurately summarizing the insipid contestant interview part of @Jeopardy! Check out our Twitter Moment collecting some of the more “interesting” stories of 2017!
Read right to left.
https://t.co/2B1A2K47jy"
9.45847E+17,12/27/2017 2:40,4,1,"This week, we’re going to compile a Twitter Moment highlighting some of the most unusual, “@CoolJepStories-esque” batches of stories this year. Which ones stick out to you from 2017?"
9.45808E+17,12/27/2017 0:07,5,#N/A,"12/26/17:
""I'm on a college reunion cycle with @JeopardyJulia.""
""I watch 3 sports games at once &amp; bet on them in Vegas.""
""I can deadlift more than twice my weight.""
#Jeopardy https://t.co/4y5rFtOGU7"
9.45475E+17,12/26/2017 2:04,12,2,"12/25/17:
""I managed the @Vol_Sports basketball team under Pat Summit.""
""My dental office might be haunted.""
""My mom was pregnant with me on Sale of the Century.""
#Jeopardy #Christmas https://t.co/rXe1h4aYfB"
9.44359E+17,12/23/2017 0:07,15,1,"12/22/17:
""I am the Chief Taco Officer at work.""
""I met my husband doing college radio.""
""I track political advertising spending.""
#Jeopardy https://t.co/9Dbkumjzpp"
9.43997E+17,12/22/2017 0:08,15,3,"12/21/17:
""I tried hiking the Appalachian Trail.""
""I plotted to meet Meryl Streep in an elevator.""
""My husband &amp; I kayaked to bars.""
#Jeopardy https://t.co/uwXilOArkq"
9.43683E+17,12/21/2017 3:20,11,2,"12/20/17:
""I dressed up at the Jane Austen Center.""
""I have a honeycomb-shaped free library.""
""I'm going to take my husband to Hawaii.""
#Jeopardy https://t.co/MGxq0TohhH"
9.43273E+17,12/20/2017 0:12,7,1,"12/19/17:
""I met my wife in preschool.""
""I was a bossy master sergeant.""
""I got kicked out of a @Cirque show when I fell asleep.""
#Jeopardy https://t.co/I6AlSCYjJV"
9.4297E+17,12/19/2017 4:07,12,1,"12/18/17:
""I beat my husband at a dizzy bat race.""
""I found the best pie in New England.""
""I love playing Texas Hold 'Em.""
#Jeopardy https://t.co/PLXxUlhVrn"
9.41822E+17,12/16/2017 0:07,17,3,"12/15/17:
""I sang karaoke in Morocco.""
""I got a passport to see @SarahMillican75 in Montreal.""
""I became a biochemist to make dinosaurs like Jurassic Park.""
#Jeopardy https://t.co/fhaaZ0o8Y1"
9.4146E+17,12/15/2017 0:10,6,1,"12/14/17:
""I conducted @MormonTabChoir.""
""My students experiment with big cockroaches I keep.""
""I love playing @BritneySpears on piano.""
#Jeopardy https://t.co/YBRSgdXRGj"
9.41097E+17,12/14/2017 0:07,17,1,"12/13/17:
""My wife almost set me on fire at our wedding.""
""I advise women on their best colors.""
""I collect crazy socks to wear with my scrubs.""
#Jeopardy https://t.co/dqXXMCpj3s"
9.40741E+17,12/13/2017 0:30,13,2,"12/12/17:
""I don't let someone come back if they leave when @UKAthleticsp plays well.""
""I decorate my office with LEGOs.""
""I help pregnant women in prison.""
#Jeopardy https://t.co/BfEXJRVu8j"
9.40372E+17,12/12/2017 0:07,25,3,"12/11/17:
""I've wanted to play @Jeopardy! since age 5.""
""My nickname is Charlie Shorts because I wear shorts.""
""I won a consolation award impersonating @BillyJoel.""
#Jeopardy https://t.co/3mKF0wPVDt"
9.39285E+17,12/9/2017 0:07,8,4,"12/8/17:
""@BostonGlobe gave me $100 to go on a blind date.""
""I used to be a stripper... of furniture.""
""I did a nationwide @BoyScouts project.""
#Jeopardy https://t.co/pghxce6Fyq"
9.38968E+17,12/8/2017 3:07,15,3,"12/7/17:
""I was accepted to all Ivy League schools.""
""I make sure restaurant food is safe.""
""I want to visit Southeast Asia.""
#Jeopardy https://t.co/2TpI7Aszn2"
9.38606E+17,12/7/2017 3:07,18,4,"12/6/17:
""I snuck into the '72 Olympics and upset Prince Philip.""
""I failed a government lie detector.""
""I went to France &amp; Italy with Latin club.""
#Jeopardy https://t.co/ugTT8TBfTy"
9.38198E+17,12/6/2017 0:07,9,#N/A,"12/5/17:
""I got my master's after age 50.""
""I took a road trip from Seattle to Chicago.""
""In high school, I was voted Most Likely to Be on @Jeopardy!""
#Jeopardy https://t.co/as6MItGoDK"
9.37836E+17,12/5/2017 0:07,7,2,"12/4/17:
""I design nanoparticles to help the body.""
""I can't remember the last time I lost at @Jenga.""
""I did musical theatre in Europe.""
#Jeopardy https://t.co/X9Oul6k9qY"
9.36749E+17,12/2/2017 0:07,6,2,"12/1/17:
""A play I wrote was off-off-Broadway.""
""I had 10 pizza slices in 5 New York boroughs.""
""I was in the first U.S. @PhantomOnTour cast.""
#Jeopardy https://t.co/muscOx81LX"
9.36386E+17,12/1/2017 0:07,9,#N/A,"11/30/17:
""I have an intricate garden behind my garage.""
""I compete with a couple to surprisingly pay for dinner.""
""I learned from my grandpa's @NatGeo magazines.""
#Jeopardy https://t.co/DMO4EtO7za"
9.36024E+17,11/30/2017 0:07,18,5,"11/29/17:
""I almost helped a bank robber.""
""I used to make webcomics about weird holidays.""
""I rafted with my friends wearing fake mustaches.""
#Jeopardy https://t.co/dq39nR3aKx"
9.35661E+17,11/29/2017 0:07,108,20,"11/28/17:
""I am obsessed with grape soda.""
""I stay at home with my young children.""
""I used to be a guide in a cave.""
#Jeopardy https://t.co/ww7Y3NsYh8"
9.35345E+17,11/28/2017 3:09,8,#N/A,"11/27/17:
""I'm part of the Apollo Chorus of Chicago.""
""I travel because my wife wants to go.""
""I help kids in &amp; around residential facilities.""
#Jeopardy https://t.co/1deu23TwUg"
9.34889E+17,11/26/2017 20:59,2,#N/A,We think this may interest our followers. A big pot tonight + fun trivia = possible 💵. This isn’t a paid ad - just a suggestion for a cool app that we enjoy. Use code chad1m! https://t.co/DiszJfK6mA
9.34212E+17,11/25/2017 0:07,26,5,"11/24/17:
“My corgi has 8,000 followers online.”
“My family crest has a grasshopper.”
“I collected hotel keycards as a kid.”
#Jeopardy https://t.co/YWf2I3UFGQ"
9.3393E+17,11/24/2017 5:27,9,#N/A,"11/24/17:
“I am a performance manager.”
“I got to ride in a tank.”
“I’ve been to all of Utah’s national parks.”
#Jeopardy https://t.co/XC5eriIbM1"
9.33487E+17,11/23/2017 0:07,18,2,"11/22/17:
""I waited all day to see Hamilton so I ordered food in line.""
""I caddied for Jack Lemmon.""
""I was on the Cyborg Zombies robotics team.""
#Jeopardy https://t.co/H9qAmEyEMd"
9.33125E+17,11/22/2017 0:07,16,2,"11/21/17:
""I own 10 different versions of Hamlet.""
""I help sort paleontological artifacts.""
""My friends &amp; I debate how to survive the zombie apocalypse.""
#Jeopardy https://t.co/fGxL1HJu4K"
9.32812E+17,11/21/2017 3:22,37,5,"11/20/17:
""I performed at Carnegie Hall in 4th grade.""
""I met my future wife returning an acne product at the mall.""
""I once used the same bathtub as Winston Churchill.""
#Jeopardy https://t.co/SVFDSWbUww"
9.31675E+17,11/18/2017 0:07,38,4,"11/17/17:
""I'd like to thank all of my bartenders.""
""I'd be interested in writing for @Jeopardy!""
""Thanks to all of my family and clients.""
#Jeopardy https://t.co/ely8OEQMV3"
9.31313E+17,11/17/2017 0:07,63,10,"11/16/17:
""My now-deceased friend encouraged me to play.""
""I couldn't feel my body yesterday.""
""My English teacher, who taught me yesterday's Final, is here.""
#Jeopardy https://t.co/asqKfcyAip"
9.30996E+17,11/16/2017 3:07,8,2,"11/15/17:
""I realized how smart people miss easy questions.""
""My animal magnetism led to my cat adopting me.""
""I'm getting my creative writing Master's.""
#Jeopardy https://t.co/21yTH87qal"
9.30588E+17,11/15/2017 0:07,12,1,"11/13/17:
""I bought a 1929 saxophone.""
""My 2-year-old thinks I'm on every @Jeopardy!""
""I watched Creed weekly to prepare for this.""
#Jeopardy https://t.co/ga9CX32bzr"
9.30272E+17,11/14/2017 3:10,16,3,"11/13/17:
""I play a video game where I manufacture in China.""
""I plan to go around the world in a station wagon.""
""Alex's comment might've helped promote me.""
#Jeopardy https://t.co/M0dT94sSNG"
9.29142E+17,11/11/2017 0:20,15,3,"11/10/17:
""I took a selfie with @alyankovic.""
""I named a stuffed sloth after Alex.""
""Kids selling cookies were surprised to meet me.""
#Jeopardy https://t.co/JVxZhVG1vF"
9.28776E+17,11/10/2017 0:07,12,2,"11/9/17:
""@JoeBiden congratulated me.""
""My firehouse watched my episode instead of training.""
""I 'proposed' to my girlfriend in an arcade.""
#Jeopardy https://t.co/cAJAXdwwBK"
9.2846E+17,11/9/2017 3:12,50,8,"11/8/17:
""I still keep in touch with my opponents.""
""A real estate agent wanted me to call her.""
""I have not been paid my winnings.""
#Jeopardy #TournamentofChampions https://t.co/WzZB17n1iH"
9.28051E+17,11/8/2017 0:07,26,1,"11/7/17:
""I suggested we wear ribbons to honor Cindy Stowell.""
""I gained fame from Spiciest Meme Lord.""
""I played butterfly-like.""
#Jeopardy https://t.co/zm6BGBP8fW"
9.27689E+17,11/7/2017 0:07,21,4,"11/6/17:
""I bought 3 cars from the '80s &amp; '90s.""
""I learned to be a blacksmith.""
""My mom was upset I didn't mention her.""
#Jeopardy #TOC https://t.co/zrMu0pseKx"
9.26588E+17,11/3/2017 23:11,24,7,"11/3/17:
""I used Twitter to take a @NASA tour.""
""I made '70s Alex Trebek and me in LEGOs.""
""My sorta-spaniel looks like an alien.""
#Jeopardy https://t.co/zWFw1FOc1T"
9.26224E+17,11/2/2017 23:07,27,#N/A,"11/2/17:
""My family helped with my Asperger's and I'll be a PhD""
""I licked a Tootsie Pop 720 times""
""I learned to surf at age 53""
#Jeopardy https://t.co/CYaCjuJj9l"
9.25907E+17,11/2/2017 2:07,4,#N/A,"11/1/17:
""My kid's first memory is meeting Alex.""
""I swam with dolphins my first time scuba diving.""
""I collection animation art.""
#Jeopardy https://t.co/mU1pOddyhJ"
9.25545E+17,11/1/2017 2:08,1,#N/A,@soursenseless You know where the unfollow button is!
9.255E+17,10/31/2017 23:08,6,#N/A,"10/31/17:
“I flew F-14s in the Navy.”
“I met my wife in front of me at church.”
“I waited 2 hours for pizza in Naples I dropped.”
#Jeopardy https://t.co/QOEEOt1YC0"
9.25137E+17,10/30/2017 23:07,26,4,"10/30/17:
“I went to buy a miniature donkey and call it Dinky.”
“I flew to the 2016 @Cubs parade.”
“I was a rejected cartoonist.”
#Jeopardy https://t.co/WRZi77yhv2"
9.2405E+17,10/27/2017 23:09,26,4,"10/27/17:
""I told David Byrne he sang for The Ramones.""
""2 of my children were unplanned.""
""I make playlists for every New Year.""
#Jeopardy https://t.co/G6yFJPI9xu"
9.23687E+17,10/26/2017 23:07,21,3,"10/26/17:
""I worked in oldies radio for many years.""
""I worked for Clowns Without Borders.""
""I enjoy fake profanity.""
#Jeopardy @CWBUSA https://t.co/POhnl6uM0f"
9.2337E+17,10/26/2017 2:05,14,#N/A,"10/25/17:
""My grandma has a signed photo of Alex Trebek.""
""I run a Mexican food lover's club.""
""I write about food producers.""
#Jeopardy https://t.co/aT69KsucAB"
9.22968E+17,10/24/2017 23:30,6,#N/A,"10/24/17:
""I'm an @AmeriCorps recruiter.""
""I teach my son to collect Michelin stars.""
""I saw 16 museums in 4 days in Amsterdam.""
#Jeopardy https://t.co/lpn4gjVQKE"
9.22646E+17,10/24/2017 2:07,19,1,"10/23/17:
""I yelled at my son when we were in Macbeth.""
""I buy fashion in quiet trade events.""
""I knit to deal with pressure.""
#Jeopardy https://t.co/h5452NHhKs"
9.21514E+17,10/20/2017 23:09,3,#N/A,"10/20/17:
""I broke my leg down the stairs.""
""I went skydiving for the first time.""
""I had a street photography show in New York.""
#Jeopardy https://t.co/LOYxPE0J7X"
9.21193E+17,10/20/2017 1:56,3,1,"10/19/17:
""I motorcycled across America.""
""I made @BarackObama &amp; @BillClinton laugh.""
""I wrote for a 50-hour radio trivia quiz.""
#Jeopardy https://t.co/mCAKhfSeMv"
9.2103E+17,10/19/2017 15:05,13,#N/A,"10/18/17:
""I taught music in Tanzania.""
""I won a flute concerto competition.""
""Winning with a dollar really surprised me.""
#Jeopardy https://t.co/ZpsJW6JU7S"
9.20476E+17,10/18/2017 2:26,6,1,"10/17/17:
""I narrated a doc about early rock bands""
""I've run with bulls and roller derby girls""
""My pilot dad gave me gold wings""
#Jeopardy https://t.co/9F9NycxUsx"
9.20064E+17,10/16/2017 23:07,29,3,"10/16/17:
""I went to the wrong church for my wedding.""
""I helped Kanye West at a museum.""
""I fly a big aircraft in the Navy.""
#Jeopardy https://t.co/f51d8KAzZ8"
9.19022E+17,10/14/2017 2:07,15,1,"10/13/17:
""I wrote a play with a man I met on a train.""
""I've lived in many countries.""
""I did a Gilligan's Island escape room.""
#Jeopardy https://t.co/mXYCyYeeoS"
9.18614E+17,10/12/2017 23:07,33,4,"10/12/17:
“I had a first date at a cat cafe.”
“I met my husband at a quiz bowl event.”
“My incorrect answer was actually correct.”
#Jeopardy https://t.co/Sh8dyPNPHV"
9.18252E+17,10/11/2017 23:07,14,#N/A,"10/11/17:
""Merv Griffin razzed me at his high school.""
""I drive cross-country every summer.""
""My wardrobe is from thrift shops.""
#Jeopardy https://t.co/zlZwCTW2i0"
9.17889E+17,10/10/2017 23:07,16,3,"10/10/17:
""I couldn't watch @Jeopardy! if I got bad grades.""
""My dogs have 13 million views.""
""I name my bikes after celebrities.""
#Jeopardy https://t.co/vcZx2swp1j"
9.17572E+17,10/10/2017 2:07,7,2,"10/9/17:
""@Jeopardy! helped me get into med school""
""I was in the Barnum Fair as a kid""
""My brother's deployed in the Middle East""
#Jeopardy https://t.co/TCG6BYSiVj"
9.1644E+17,10/6/2017 23:07,13,1,"10/6/17:
""The @Jeopardy! theme excites my dog.""
""I've written murder mystery parties.""
""The reality of this hasn't yet set in.""
#Jeopardy https://t.co/cfO24o2JX1"
9.16077E+17,10/5/2017 23:07,7,2,"10/5/17:
""I research &amp; restore old buildings.""
""Gorillas charged me in Uganda.""
""I was caught in an avalanche mountain climbing.""
#Jeopardy https://t.co/S3SeNqfZjT"
9.15715E+17,10/4/2017 23:07,6,1,"10/4/17:
""I met Sean Connery in a Scottish New Jersey bar""
""I visited Hobbit spots in New Zealand""
""I do Hooligan Fest every year""
#Jeopardy https://t.co/aZonn5AETA"
9.15715E+17,10/4/2017 23:06,#N/A,#N/A,Like fun? @CoolJepStories admin @ChadMosher has brand new game show books out for less than $10! Give them a look! https://t.co/Iyy9sesORS
9.15353E+17,10/3/2017 23:07,22,4,"10/3/17:
""My parents met playing @Jeopardy! in a hospital""
""I was stranded in a small Colorado town""
""School didn't make me smart""
#Jeopardy https://t.co/JlqKT9hU8s"
9.15035E+17,10/3/2017 2:07,56,7,"10/2/17:
""I met my husband in ROTC class.""
""Richard Gere saw me prosecute a case.""
""I fell asleep at a @Korn/@Disturbed concert.""
#Jeopardy https://t.co/ai6DtYKMec"
9.13903E+17,9/29/2017 23:07,1,1,"9/29/17:
“I ran into a grizzly bear at @GrandTetonNPS.”
“I toured Afghanistan as a kid.”
“I grew up on a New York nature reserve.”
#Jeopardy https://t.co/iJpgUU3mjO"
9.13541E+17,9/28/2017 23:07,12,3,"9/28/17:
""My history students think robber baron sounds like me.""
""I have a childhood movies podcast.""
""I like fantasy baseball.""
#Jeopardy https://t.co/RtaWis7g5R"
9.1322E+17,9/28/2017 1:51,9,2,"9/27/17:
“I started acting at age 42.”
“I turn information into good humanitarian work.”
“I drove a London taxi around New York.”
#Jeopardy https://t.co/d2BtExzIrc"
9.12816E+17,9/26/2017 23:07,15,5,"9/26/17:
“I walked with the Dalai Lama.”
“I married a hired handyman.”
“I can recite the Canterbury Tales’ open natively.”
#Jeopardy https://t.co/hVTNH3h5al"
